Time_Step point-gw-e point-pressure-a point-vel-b point-vel-c gw-hemolysis point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
630 0.001357544912025332 -23981.17578125 5.515496253967285 5.524061679840088 2.263123749435582e-08 4.082156181335449 4.082156181335449 568.910400390625 0.001438756473362446 0.003099864814430475 -2.449489249004011e-07 5.170635857308145e-10 -7256.27001953125 -7477.7509765625 -23870.25584814416 0.1804631650447845 3889.142333984375 3889.142333984375 1.401541851464572e-07 2726.114501953125 1946.238403320312 8.884908566865848 -1898.47314453125 -4655.8486328125
640 0.0011326321400702 -24268.064453125 5.57192325592041 5.453235626220703 2.298526807472228e-08 4.475091934204102 4.475091934204102 568.0257568359375 0.003122227732092142 0.002449488500133157 -3.181802519375276e-07 5.25009977209435e-10 -7530.12548828125 -7494.7158203125 -24160.36670711429 0.1806438118219376 4942.80078125 4942.80078125 1.396275166598571e-07 3070.135986328125 1093.260986328125 9.086299481775946 -1450.15478515625 -4958.36572265625
650 0.000828731688670814 -24678.337890625 5.650169849395752 5.605149269104004 2.333939287857177e-08 4.680150508880615 4.680150508880615 567.3060302734375 0.002486728830263019 0.002244999166578054 -6.782959961204593e-07 5.329484735878781e-10 -7881.97021484375 -7898.43017578125 -24569.57201976821 0.1808566600084305 3346.06103515625 3346.06103515625 1.391859854038557e-07 2109.262451171875 2210.18505859375 8.911500200415661 -1163.554321289062 -5451.88671875
660 0.0005962118739262223 -25214.8046875 5.505445003509521 5.518078804016113 2.369298121532425e-08 4.627786636352539 4.627786636352539 566.7276611328125 0.00275319698266685 0.003288813168182969 -6.312447968989665e-07 5.408780222010854e-10 -8834.3193359375 -8528.8095703125 -25106.14065336131 0.1811001896858215 2646.35888671875 2646.35888671875 1.388253991763122e-07 2136.708740234375 2762.273193359375 8.770619185661412 -1447.016723632812 -6638.11767578125
670 0.001659468980506063 -26065.8828125 5.229560852050781 5.198475360870361 2.404657235389513e-08 4.719964504241943 4.719964504241943 566.240234375 0.0008128304034471512 0.003522671526297927 -7.883721477586203e-07 5.487990238042423e-10 -9971.9755859375 -9460.7734375 -25959.60310897822 0.1813648492097855 3148.976318359375 3148.976318359375 1.385375441032011e-07 1975.919921875 2169.87158203125 8.73035275727347 -1993.19580078125 -7204.6845703125
680 0.002229053992778063 -26860.681640625 5.162121772766113 4.932480335235596 2.439988619484246e-08 4.700143814086914 4.700143814086914 565.85498046875 0.0009728508302941918 0.002599435392767191 -7.286238939835377e-07 5.56711232066096e-10 -10419.408203125 -10200.548828125 -26749.29413916231 0.1816459149122238 1839.110595703125 1839.110595703125 1.383106251751087e-07 2369.28955078125 1664.69189453125 8.687409011125878 -2269.07666015625 -8071.994140625
690 0.00183333910536021 -27381.486328125 4.813040256500244 5.140791893005371 2.4753240946625e-08 4.465481281280518 4.465481281280518 565.4493408203125 0.0005990599747747183 0.002539491979405284 -8.316812545663965e-07 5.646148685443684e-10 -10675.8984375 -10685.76953125 -27273.23004698821 0.181940570473671 1240.8076171875 1240.8076171875 1.38131227345184e-07 3289.636962890625 2623.60205078125 8.490531706775464 -1987.134887695312 -8170.9404296875
700 0.002848914358764887 -27513.61328125 4.451000690460205 5.42412805557251 2.510553906476629e-08 4.090718269348145 4.090718269348145 564.9746704101562 2.302132088516373e-05 0.002902176463976502 -5.000824444129082e-08 5.725088867896614e-10 -10696.5302734375 -10846.505859375 -27404.96222835247 0.1822468340396881 2798.188232421875 2798.188232421875 1.379840171011892e-07 2103.84912109375 924.877197265625 8.588474838615159 -1679.841430664062 -7660.912109375
710 0.003389206249266863 -27231.46875 4.670913696289062 5.500887870788574 2.545777590167508e-08 4.104663848876953 4.104663848876953 564.4808349609375 7.297276169992983e-05 0.002886747941374779 5.593378284707295e-07 5.803951164644748e-10 -10181.6552734375 -10599.0625 -27116.23122765101 0.1825655698776245 2226.9052734375 2226.9052734375 1.3785424357593e-07 1570.585815429688 1003.380737304688 8.789116871548826 -1106.198120117188 -7426.20556640625
720 0.002774913795292377 -26495.138671875 4.739627838134766 5.501334667205811 2.581023311608053e-08 4.007291316986084 4.007291316986084 564.03955078125 0.000145813770359382 0.003069694386795163 7.265775661124962e-07 5.882740924853897e-10 -9277.66796875 -9879.0390625 -26383.63311851825 0.1828925609588623 3057.4716796875 3057.4716796875 1.377330534069188e-07 1469.015869140625 728.0781860351562 8.883908929642466 -158.0822143554688 -6752.66015625
730 0.002457436872646213 -25756.708984375 4.777618408203125 5.489016056060791 2.616241442512841e-08 3.894720315933228 3.894720315933228 563.677734375 0.0001208850371767767 0.004514087457209826 8.950225151363456e-07 5.961451576611717e-10 -8512.8564453125 -9117.50390625 -25648.43950000226 0.183225080370903 3730.598388671875 3730.598388671875 1.376213560888573e-07 1003.885559082031 533.5599365234375 8.843869268959201 -35.75174331665039 -6041.048828125
740 0.002345432061702013 -25182.73828125 4.834290981292725 5.41288948059082 2.651465843587183e-08 4.239155769348145 4.239155769348145 563.4558715820312 0.0002264452632516623 0.006046358030289412 7.964263700338536e-07 6.040083102242316e-10 -7891.4755859375 -8526.626953125 -25074.20177496979 0.1835656613111496 3548.0556640625 3548.0556640625 1.375242959511525e-07 1590.048828125 1148.488891601562 8.718390685383369 -174.47119140625 -5376.7626953125
750 0.002140156691893935 -24688.4296875 5.196714878082275 5.307300090789795 2.686676200646881e-08 4.520036697387695 4.520036697387695 563.2982177734375 0.001895782072097063 0.006171911489218473 6.529262045751327e-07 6.118639951688182e-10 -7319.90185546875 -8051.50390625 -24576.10611724713 0.183915987610817 1914.363525390625 1914.363525390625 1.374495042227863e-07 1976.265625 2591.3154296875 8.6601070167585 -170.8003692626953 -5111.59765625
760 0.002583764959126711 -24676.66015625 5.404451370239258 5.363836288452148 2.721853361951621e-08 4.725517749786377 4.725517749786377 563.1928100585938 0.003524798434227705 0.00536834541708231 5.578883296719628e-07 6.19712155735234e-10 -7406.19482421875 -8234.3427734375 -24570.5032803525 0.1842767149209976 1637.3232421875 1637.3232421875 1.373983309349569e-07 1446.933959960938 1927.417236328125 8.673600041873998 -517.5820922851562 -5506.4619140625
770 0.002594480291008949 -24503.671875 5.497247695922852 5.341875076293945 2.757024416990286e-08 4.522710800170898 4.522710800170898 563.1370239257812 0.0007716683321632445 0.003409739583730698 3.533266460936657e-07 6.275532370405216e-10 -7379.4873046875 -8534.72265625 -24394.43143285413 0.1846441477537155 3174.638427734375 3174.638427734375 1.373725524445035e-07 1102.957885742188 2102.548095703125 8.653451480897534 -1131.90576171875 -5525.9990234375
780 0.001436012564226985 -24348.927734375 5.216836452484131 5.137453556060791 2.792169589954376e-08 3.866788387298584 3.866788387298584 563.1576538085938 0.0003652067389339209 0.001418523374013603 1.955921376320391e-07 6.353872084129888e-10 -7654.36572265625 -9211.666015625 -24238.77142003917 0.1850174814462662 3977.8330078125 3977.8330078125 1.3737347615006e-07 1802.593017578125 2399.3193359375 8.629762784680288 -1810.570922851562 -5249.9306640625
790 0.0006854009116068482 -24091.474609375 4.573551654815674 4.745875358581543 2.827271559585899e-08 3.718192100524902 3.718192100524902 563.2193603515625 0.0001945132244145498 0.0007492853328585625 3.126407159478872e-07 6.4321359909678e-10 -8650.7265625 -10069.35546875 -23981.00549299224 0.185392364859581 2276.84912109375 2276.84912109375 1.373999367615397e-07 2729.69091796875 1937.537353515625 8.793674465523386 -1817.019409179688 -4886.216796875
800 0.001227958593517542 -23846.228515625 5.077858448028564 4.859491348266602 2.862362839402921e-08 3.885384798049927 3.885384798049927 563.33203125 0.03129319846630096 0.0006545762298628688 2.875009290775887e-07 6.510334994351005e-10 -8765.75 -9905.84375 -23735.49569486758 0.1857679188251495 2280.10693359375 2280.10693359375 1.374459088765434e-07 2943.22119140625 9500.078125 8.90890784045294 -705.9298095703125 -4445.14208984375
810 0.001110551180317998 -23739.3828125 6.053748607635498 4.797008037567139 2.897476114526641e-08 3.906344413757324 3.906344413757324 563.4548950195312 0.02848386019468307 0.0007619949174113572 -1.275364213404462e-07 6.588476127779577e-10 -9728.3203125 -9762.158203125 -23627.90284624319 0.1861374378204346 2492.20947265625 2492.20947265625 1.375014306859157e-07 2603.48828125 5208.9697265625 8.810674616139119 -420.8962707519531 -4227.3642578125
820 0.001652575796470046 -23648.01953125 5.88472318649292 5.127045154571533 2.932449373799048e-08 4.063493728637695 4.063493728637695 563.532470703125 0.008586104027926922 0.0006084125488996506 4.748616376573644e-07 6.666537417060722e-10 -7777.60888671875 -9338.716796875 -23535.74101512316 0.1864902079105377 3275.9267578125 3275.9267578125 1.37553058721096e-07 1514.444946289062 5503.3779296875 8.631989939997153 -655.8143310546875 -4105.09521484375
830 0.001558458898216486 -23243.09375 5.385185718536377 5.231517791748047 2.96745179772715e-08 4.589695930480957 4.589695930480957 563.5562744140625 0.01793750375509262 0.0008677818113937974 6.588331070145337e-07 6.744543740402176e-10 -7559.01708984375 -8452.8671875 -23132.82574797478 0.1868322789669037 2420.54931640625 2420.54931640625 1.375865821273692e-07 2553.93896484375 4072.176025390625 8.586106758568851 -532.163330078125 -3948.62890625
840 0.0009857035474851727 -22917.587890625 5.127467155456543 5.511571884155273 3.002470666908687e-08 4.582972526550293 4.582972526550293 563.519287109375 0.01985341124236584 0.004922640975564718 5.302697567988179e-07 6.82249187311057e-10 -6929.59765625 -7645.28125 -22805.13283835773 0.1871697902679443 1669.720703125 1669.720703125 1.375922522584005e-07 2671.277099609375 1458.900756835938 8.65311047186686 -341.1661987304688 -3909.921630859375
850 0.001076218555681407 -23199.74609375 5.457475185394287 6.329019546508789 3.037579524898872e-08 4.615255832672119 4.615255832672119 563.3762817382812 0.007839085534214973 0.002302214503288269 -6.300567746350683e-07 6.900399041099233e-10 -7750.2451171875 -8306.17578125 -23089.30196439265 0.1875017136335373 1215.055541992188 1215.055541992188 1.375625231503363e-07 2779.54296875 2868.00537109375 8.772840596038234 -371.1139526367188 -4360.26171875
860 0.001559573807753623 -23664.85546875 5.343648910522461 6.747211456298828 3.072530009373717e-08 4.643686294555664 4.643686294555664 563.1119995117188 0.008704441599547863 0.004809110425412655 -5.852833965536153e-07 6.978228721251138e-10 -7971.67822265625 -8795.482421875 -23556.11601188133 0.1878133118152618 695.9715576171875 695.9715576171875 1.374911278162472e-07 3021.903564453125 3355.70654296875 8.893579120088173 -611.182861328125 -4892.34423828125
870 0.004883602727204561 -23544.85546875 5.331111907958984 6.140608310699463 3.107319966853316e-08 4.543425559997559 4.543425559997559 562.7039794921875 0.006504998076707125 0.00577186793088913 6.942090281236712e-07 7.055979640844172e-10 -7457.4189453125 -8242.12109375 -23433.32480524295 0.1881019920110703 596.7354736328125 596.7354736328125 1.373737319454449e-07 3919.047119140625 3669.439697265625 8.960247533694327 -970.1329956054688 -4974.9091796875
880 0.006818821653723717 -23324.216796875 5.689023017883301 5.962707996368408 3.142254392825016e-08 4.371156692504883 4.371156692504883 562.1798095703125 0.008935593068599701 0.002274497877806425 5.467496984393194e-07 7.13370089660795e-10 -6770.0205078125 -7806.1123046875 -23217.09583866804 0.1883731782436371 482.5364990234375 482.5364990234375 1.372116003039991e-07 1659.3369140625 3701.1689453125 9.047897115757765 -1478.60205078125 -5021.669921875
890 0.003625334706157446 -23180.185546875 5.775549411773682 5.711795330047607 3.177193422350083e-08 4.336109161376953 4.336109161376953 561.5536499023438 0.007185210473835468 0.003034538356587291 2.043107424354318e-07 7.211367723175878e-10 -6939.3544921875 -7660.3740234375 -23069.98724052866 0.1886249035596848 924.4395751953125 924.4395751953125 1.370098345887527e-07 2306.4970703125 4660.56640625 9.130866653110136 -1803.59375 -4968.2158203125
900 0.0002954560332000256 -23063.5859375 5.057474136352539 6.326308250427246 3.212055747034668e-08 4.204646110534668 4.204646110534668 560.86962890625 0.005757600069046021 0.00266233179718256 3.172901028788977e-07 7.288970616416457e-10 -6702.3798828125 -7716.388671875 -22952.34555783528 0.1888605654239655 1595.3896484375 1595.3896484375 1.367778139638176e-07 2580.063720703125 4097.88623046875 9.13193383900084 -1757.18408203125 -4666.9404296875
910 0.0005976578686386347 -23038.94140625 5.017862319946289 6.082099914550781 3.246929145262157e-08 4.149641036987305 4.149641036987305 560.1742553710938 0.006185069680213928 0.002743323799222708 9.727110233948011e-08 7.366526906150274e-10 -6455.4892578125 -8215.9384765625 -22930.16225776772 0.1890842914581299 2008.26611328125 2008.26611328125 1.365286834698054e-07 1532.84228515625 2751.001220703125 9.041415082905973 -1744.449829101562 -4391.353515625
920 0.001855889102444053 -23037.01953125 5.166090965270996 5.555122375488281 3.281786848533758e-08 4.43230152130127 4.43230152130127 559.5210571289062 0.008090565912425518 0.00180879095569253 -1.873653031475575e-07 7.444031032658772e-10 -6551.4482421875 -8448.4384765625 -22924.10409275082 0.1892981976270676 2791.05419921875 2791.05419921875 1.362773645041671e-07 3044.10595703125 3793.169677734375 8.886532957022782 -1771.627685546875 -4219.84375
930 0.007838688790798187 -23225.5 5.41633939743042 6.014052391052246 3.316620899895336e-08 5.09620475769043 5.09620475769043 558.9055786132812 0.008047763258218765 0.001556802773848176 -5.014041697670724e-07 7.521482551971043e-10 -6987.40087890625 -8441.8076171875 -23111.88814629139 0.1895027607679367 2586.50634765625 2586.50634765625 1.36037058950933e-07 2205.60693359375 3182.279296875 8.711820963481786 -1617.460327148438 -4576.68310546875
940 0.007675845175981522 -23645.732421875 5.734900951385498 5.776408195495605 3.351466306649568e-08 4.876605033874512 4.876605033874512 558.3685302734375 0.01200193539261818 0.001667348435148597 -1.015551374924928e-06 7.598879425345939e-10 -7448.0029296875 -8562.8251953125 -23535.79988473477 0.1897025108337402 2428.834716796875 2428.834716796875 1.358202297296884e-07 2611.4169921875 3187.205078125 8.556580723351058 -1310.8310546875 -5438.79833984375
950 0.005892840214073658 -24356.609375 5.771453857421875 5.944310188293457 3.386096976726176e-08 5.095068454742432 5.095068454742432 557.9097290039062 0.006983133498579264 0.00166838732548058 -8.406951591821699e-08 7.676193291057029e-10 -8160.05078125 -8942.25 -24250.00877788749 0.1899028569459915 4662.50390625 4662.50390625 1.356370660232642e-07 2274.74951171875 3246.012451171875 8.588363967767048 -1176.961547851562 -5956.919921875
960 0.003933345898985863 -25072.283203125 4.877738952636719 5.910992622375488 3.420951870514464e-08 5.261429309844971 5.261429309844971 557.5746459960938 0.004499935545027256 0.002469878876581788 -9.99356332548329e-07 7.753487547437275e-10 -8382.9453125 -9500.02734375 -24963.41687581799 0.1901081502437592 5212.5595703125 5212.5595703125 1.35494119035684e-07 2121.56298828125 2197.2744140625 8.468182022937158 -945.77001953125 -6394.23046875
970 0.004221933428198099 -25619.298828125 4.868282318115234 5.862555980682373 3.45558910618408e-08 5.453062057495117 5.453062057495117 557.3811645507812 0.003771279007196426 0.005894195288419724 -4.568147395217492e-07 7.830698828067444e-10 -9047.4931640625 -10118.263671875 -25506.71549936415 0.1903112381696701 2549.24365234375 2549.24365234375 1.353946856852417e-07 2995.809814453125 1475.7822265625 8.67011632260915 -871.823486328125 -7227.3447265625
980 0.002596739679574966 -26115.455078125 5.064455509185791 5.543205738067627 3.490322199407092e-08 5.792810440063477 5.792810440063477 557.3430786132812 0.001970760058611631 0.005882098339498043 -7.830098581323996e-07 7.907873129354317e-10 -9502.84375 -10746.033203125 -26004.91526277966 0.190515860915184 1553.646728515625 1553.646728515625 1.353391496650147e-07 1992.62255859375 871.4136962890625 8.720391507148825 -994.316650390625 -7517.935546875
990 0.003197210840880871 -26306.169921875 4.736536979675293 5.286496162414551 3.524944107723369e-08 5.37777042388916 5.37777042388916 557.4197387695312 0.004084879998117685 0.006006457842886448 -3.99483999581618e-07 7.984973841313535e-10 -9535.8408203125 -10738.685546875 -26193.73842521192 0.190717339515686 2966.888427734375 2966.888427734375 1.353254930336334e-07 2706.20751953125 1996.727294921875 8.768874606512275 -1122.146606445312 -7424.38671875
