Time_Step point-gw-e point-gw-d point-pressure-a point-vel-b point-vel-c point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
4660 0.1161777451634407 0.1161777451634407 -25327.4609375 5.11366081237793 5.165142059326172 3.612655878067017 3.612655878067017 566.7083129882812 0.1171035021543503 0.1163248047232628 8.510849910173257e-07 2.928884618878711e-08 -7392.740234375 -8056.29296875 -25219.27837922766 0.1926245391368866 1269.502807617188 1269.502807617188 1.482133455965595e-07 1945.98779296875 3120.686279296875 8.578239444359989 -1367.855102539062 -5530.67431640625
4670 0.1132117658853531 0.1132117658853531 -26077.701171875 4.49726390838623 4.999995231628418 3.853974342346191 3.853974342346191 566.4224853515625 0.1202312782406807 0.1117515191435814 -1.547795820573683e-06 2.935649967295924e-08 -8303.6162109375 -9322.087890625 -25973.9751749122 0.1929607540369034 1647.712524414062 1647.712524414062 1.475282118690302e-07 1090.211303710938 3315.0478515625 8.635680826688178 -1417.136962890625 -6178.66162109375
4680 0.1145812273025513 0.1145812273025513 -25565.046875 4.457195281982422 4.928764343261719 5.032050132751465 5.032050132751465 566.61083984375 0.06918401271104813 0.1119173318147659 8.221071397321311e-07 2.942742189793258e-08 -10299.9921875 -9037.8525390625 -25457.46589558454 0.1932685524225235 1386.322021484375 1386.322021484375 1.47225691193853e-07 805.115966796875 3865.373046875 8.439005744142339 -1272.791259765625 -5703.2822265625
4690 0.1242357566952705 0.1242357566952705 -26371.130859375 5.959563255310059 6.593298435211182 4.621082782745361 4.621082782745361 567.2135620117188 0.09279078990221024 0.08784070611000061 -1.265485697982127e-06 2.950162637149462e-08 -11572.189453125 -10125.900390625 -26266.195194341 0.1934811323881149 2034.46240234375 2034.46240234375 1.472263306823152e-07 3418.980224609375 2481.03857421875 8.585562136141785 -1855.241455078125 -6427.291015625
4700 0.1161707565188408 0.1161707565188408 -26530.607421875 5.116315364837646 4.586518287658691 4.746485710144043 4.746485710144043 567.7543334960938 0.1126072630286217 0.1149231344461441 7.688863941229807e-07 2.957957707585624e-08 -10003.7900390625 -9936.7880859375 -26424.20923283607 0.1936042010784149 1726.464477539062 1726.464477539062 1.474179782690044e-07 1168.53369140625 2598.3642578125 8.584723856459695 -1645.43017578125 -6672.31982421875
4710 0.1163138151168823 0.1163138151168823 -25722.591796875 5.344094276428223 5.132102489471436 4.295278072357178 4.295278072357178 568.4246826171875 0.1233221814036369 0.1065813004970551 1.442351758904059e-06 2.966124743933021e-08 -8591.4619140625 -8367.1376953125 -25617.30338392673 0.1936468929052353 2003.643920898438 2003.643920898438 1.477423978712977e-07 1407.673217773438 3982.902099609375 9.049033529553254 -1844.104248046875 -6654.16357421875
4720 0.1122866570949554 0.1122866570949554 -25442.921875 5.492893695831299 5.32212495803833 4.451220989227295 4.451220989227295 569.4693603515625 0.1133166998624802 0.08566466718912125 -1.211226782753261e-06 2.974702550782372e-08 -8434.5419921875 -8105.75 -25338.50050168598 0.1936673074960709 1163.802001953125 1163.802001953125 1.482583371625878e-07 2825.34130859375 1599.312377929688 8.576509994634099 -1663.17431640625 -5881.79443359375
4730 0.09997671097517014 0.09997671097517014 -25968.865234375 4.698151111602783 4.594094753265381 4.740626335144043 4.740626335144043 570.9578247070312 0.1272884607315063 0.1169009879231453 -9.891097127526227e-07 2.983751030515482e-08 -8635.23046875 -8711.978515625 -25858.97863542184 0.1937177628278732 3647.1943359375 3647.1943359375 1.490876684329123e-07 1143.31396484375 1316.645629882812 8.553235239805757 -1613.047119140625 -6670.03955078125
4740 0.1171801015734673 0.1171801015734673 -26614.080078125 4.469082832336426 5.131382942199707 4.702229976654053 4.702229976654053 573.3314208984375 0.130014568567276 0.08497056365013123 -9.553064144671164e-07 2.993261721941877e-08 -9193.9033203125 -9371.384765625 -26505.83933748915 0.1938277781009674 1708.079223632812 1708.079223632812 1.505133013779414e-07 2373.572265625 1844.071899414062 8.284863296382277 -1235.390258789062 -7189.9228515625
4750 0.113333523273468 0.113333523273468 -27086.71484375 5.418708324432373 5.514801979064941 4.74843168258667 4.74843168258667 576.4396362304688 0.1138269677758217 0.09676280617713928 -1.140839713746622e-06 3.003246619662402e-08 -9985.658203125 -11006.8310546875 -26980.46555049777 0.1940041482448578 1270.927856445312 1270.927856445312 1.527167512449523e-07 2062.0546875 2512.538330078125 8.290603697521954 -1109.589599609375 -7391.79638671875
4760 0.08663642406463623 0.08663642406463623 -28524.888671875 5.325901985168457 5.459012508392334 4.825656414031982 4.825656414031982 580.2764892578125 0.1242339685559273 0.1009650677442551 -3.175126066165546e-07 3.013724506660313e-08 -11595.32421875 -12039.486328125 -28419.98621700611 0.1942076534032822 3433.41455078125 3433.41455078125 1.556312980710572e-07 1787.73046875 922.7276000976562 8.493606514762089 -1329.027587890625 -8387.908203125
4770 0.1006902158260345 0.1006902158260345 -27822.3359375 4.909065246582031 4.004630088806152 4.661733150482178 4.661733150482178 584.1986694335938 0.1281482428312302 0.1170695871114731 1.041370432462718e-06 3.024726418818975e-08 -10864.5615234375 -10588.3837890625 -27717.99114622239 0.1944087743759155 800.7489013671875 800.7489013671875 1.589420719483314e-07 2262.498291015625 1082.580444335938 8.643054054636233 -1511.046508789062 -7619.32421875
4780 0.1137974709272385 0.1137974709272385 -27172.400390625 4.746716499328613 4.505292892456055 5.169207096099854 5.169207096099854 587.5280151367188 0.1166934669017792 0.118530236184597 1.303263370985852e-06 3.036286035788417e-08 -10290.3525390625 -10006.0849609375 -27066.95562622953 0.1945414990186691 2171.60302734375 2171.60302734375 1.621189653633337e-07 2151.7392578125 2128.1337890625 9.015193975237171 -1297.252197265625 -7246.6494140625
4790 0.1202072277665138 0.1202072277665138 -27436.3203125 5.068639278411865 5.096076488494873 4.912893295288086 4.912893295288086 590.2123413085938 0.1390084028244019 0.1099248230457306 -1.130028343329648e-06 3.04843129224161e-08 -10176.853515625 -10083.9130859375 -27327.96059744549 0.1945618689060211 2034.441772460938 2034.441772460938 1.647652254632703e-07 2259.943359375 3471.570068359375 8.886489915149003 -1481.87890625 -7505.982421875
4800 0.1092190071940422 0.1092190071940422 -26207.419921875 4.448794364929199 5.053749084472656 4.919380187988281 4.919380187988281 592.100341796875 0.1345349103212357 0.1137582883238792 1.361935174006013e-06 3.061211458398259e-08 -9423.9345703125 -9813.322265625 -26104.06644656193 0.1943744122982025 2576.26416015625 2576.26416015625 1.667460480803129e-07 3061.552734375 2918.641845703125 8.705211272994054 -1575.081420898438 -6706.53759765625
4810 0.09327991306781769 0.09327991306781769 -26632.77734375 5.6306471824646 5.555829048156738 5.439681053161621 5.439681053161621 593.232177734375 0.1023628190159798 0.1184181272983551 -9.036362467670922e-07 3.074578473965628e-08 -10824.220703125 -9859.67578125 -26529.53490182999 0.1939860880374908 2355.33935546875 2355.33935546875 1.680729724284902e-07 2964.452880859375 2245.521484375 8.592039925344135 -1805.947387695312 -7324.5634765625
4820 0.1074072271585464 0.1074072271585464 -26971.822265625 4.938672065734863 4.587502002716064 4.675581932067871 4.675581932067871 593.8840942382812 0.1130470633506775 0.1211366057395935 4.72312970373201e-07 3.088594412097548e-08 -10550.103515625 -10065.1376953125 -26864.93146445501 0.1934819370508194 2513.322265625 2513.322265625 1.688779178721234e-07 2689.374267578125 2405.088134765625 8.470357743446053 -2075.45849609375 -7453.11474609375
4830 0.117964506149292 0.117964506149292 -26094.703125 5.353475093841553 4.300029277801514 4.094693183898926 4.094693183898926 594.252685546875 0.1223289221525192 0.1214309930801392 1.085478485873814e-06 3.10329641817787e-08 -9512.5849609375 -9577.4287109375 -25989.54885861208 0.1929337084293365 987.7459716796875 987.7459716796875 1.693374116484847e-07 1773.443603515625 4796.85107421875 8.769457513637095 -1923.61279296875 -6981.26318359375
4840 0.1089879870414734 0.1089879870414734 -25534.62109375 5.079667568206787 4.571557998657227 4.236968040466309 4.236968040466309 594.5105590820312 0.1241103783249855 0.1195951700210571 1.127889119725833e-06 3.118724136598145e-08 -8735.9091796875 -8527.9736328125 -25424.2882597596 0.1924608498811722 967.887939453125 967.887939453125 1.696288762786935e-07 1983.468383789062 3799.72607421875 8.979508565693179 -2054.387451171875 -5911.8046875
4850 0.1125598400831223 0.1125598400831223 -25725.92578125 4.922055244445801 5.091953277587891 5.200724601745605 5.200724601745605 595.03564453125 0.1180082783102989 0.1193059384822845 -1.378746037637713e-06 3.134887068470622e-08 -8524.71875 -8107.43359375 -25617.79786274448 0.1921180337667465 2003.844482421875 2003.844482421875 1.699410034916582e-07 2581.044189453125 3705.882568359375 8.779709882065998 -1993.4072265625 -6819.11962890625
4860 0.1171431168913841 0.1171431168913841 -26894.88671875 4.569296836853027 5.825640678405762 3.731969833374023 3.731969833374023 595.1132202148438 0.1116371750831604 0.124045267701149 -6.314373110563598e-07 3.151802261807776e-08 -10114.376953125 -9602.115234375 -26790.4576367054 0.191901832818985 1274.735107421875 1274.735107421875 1.702194794006573e-07 3687.8125 2539.358642578125 8.410912584725013 -1692.8486328125 -7262.146484375
4870 0.1344417482614517 0.1344417482614517 -26914.34375 4.450243949890137 5.033843994140625 4.004513263702393 4.004513263702393 594.2861938476562 0.1200142502784729 0.1354767680168152 -1.396026418354346e-06 3.169406942537299e-08 -9565.7978515625 -9617.4755859375 -26808.6271772748 0.1917780786752701 1669.334228515625 1669.334228515625 1.701040162060963e-07 2915.75927734375 981.9031372070312 8.406101114627795 -1405.561401367188 -6996.125
4880 0.1204176396131516 0.1204176396131516 -26680.25390625 4.536072731018066 4.861557960510254 4.003554821014404 4.003554821014404 593.2645263671875 0.1199914664030075 0.1254115998744965 1.065282284752611e-06 3.187694027022252e-08 -9238.6279296875 -9353.248046875 -26575.76654718629 0.1917215138673782 1074.48095703125 1074.48095703125 1.694294695653298e-07 1360.959106445312 2700.092041015625 8.847733040848492 -1531.617065429688 -6662.2392578125
4890 0.1194543987512589 0.1194543987512589 -26660.455078125 4.99869441986084 4.47860860824585 4.338531970977783 4.338531970977783 591.71826171875 0.1280091553926468 0.1244072914123535 -8.27089822880156e-07 3.206605414135829e-08 -8993.8056640625 -9267.671875 -26554.98688432797 0.1916961371898651 1125.602172851562 1125.602172851562 1.682550134773919e-07 1245.061279296875 1689.095703125 8.737193422793965 -1746.890258789062 -6536.416015625
4900 0.1238218769431114 0.1238218769431114 -27456.09765625 5.083889961242676 4.791131496429443 4.965113639831543 4.965113639831543 589.403564453125 0.1030021756887436 0.1106877326965332 -1.568938383031404e-06 3.226136798813948e-08 -9983.4765625 -9957.3818359375 -27350.76408718455 0.1916578710079193 3573.66650390625 3573.66650390625 1.667407616423588e-07 2234.864990234375 973.9066162109375 8.580803393000725 -1318.23486328125 -7410.8564453125
4910 0.1341740787029266 0.1341740787029266 -27855.078125 5.088221549987793 4.964694976806641 4.806401252746582 4.806401252746582 587.30517578125 0.140383318066597 0.1124385893344879 1.906302359674927e-06 3.246272833166884e-08 -10429.583984375 -10490.1953125 -27750.05004034799 0.1916688531637192 1815.428344726562 1815.428344726562 1.652584558087256e-07 1383.767822265625 2027.368774414062 8.522285697581564 -1273.023193359375 -8183.01025390625
4920 0.1249282509088516 0.1249282509088516 -27296.009765625 5.140607833862305 4.708119869232178 4.473657131195068 4.473657131195068 585.7282104492188 0.07573353499174118 0.1324625015258789 -1.519377739268857e-06 3.266924325762337e-08 -12134.818359375 -11081.4873046875 -27186.58408334537 0.1916848123073578 3789.629638671875 3789.629638671875 1.641995055479128e-07 1456.401733398438 8108.6640625 8.550504261865091 -1817.634033203125 -7470.8486328125
4930 0.126017227768898 0.126017227768898 -27152.607421875 5.607924938201904 6.049239158630371 4.27069616317749 4.27069616317749 584.453125 0.09868264943361282 0.1056305766105652 5.853154266544092e-07 3.288147792778678e-08 -10301.8544921875 -10588.794921875 -27052.4955150574 0.1916991025209427 955.3260498046875 955.3260498046875 1.636192905607459e-07 2246.91552734375 5115.93115234375 8.719264468386747 -1732.12158203125 -6973.296875
4940 0.1186549887061119 0.1186549887061119 -26669.7109375 5.17659854888916 5.868369102478027 4.091652393341064 4.091652393341064 583.88525390625 0.1290663182735443 0.1039911732077599 7.951416923154819e-07 3.309920584699835e-08 -9466.294921875 -10315.9619140625 -26558.69044538389 0.1917586475610733 1096.401611328125 1096.401611328125 1.634790578464163e-07 2531.651123046875 3332.8896484375 8.639390433925392 -1858.110961914062 -6832.658203125
4950 0.1149862259626389 0.1149862259626389 -25398.9453125 4.824036121368408 5.754626750946045 3.957136631011963 3.957136631011963 583.3041381835938 0.1225480809807777 0.09221431612968445 1.392902928838702e-06 3.332246253721236e-08 -8737.54296875 -8851.4296875 -25290.27342712632 0.1919094920158386 1308.282470703125 1308.282470703125 1.636068134303059e-07 1621.99951171875 3305.39501953125 8.613860916525431 -1963.075805664062 -6349.1904296875
4960 0.1340460479259491 0.1340460479259491 -25540.26953125 4.765218257904053 5.658781051635742 4.885944366455078 4.885944366455078 582.5106201171875 0.1248414143919945 0.1130968406796455 -1.425631649752679e-06 3.355111637361958e-08 -8572.7392578125 -8745.291015625 -25430.49067138016 0.1921766847372055 1725.509765625 1725.509765625 1.636415731809393e-07 3656.310546875 3378.01171875 8.933692081145015 -1816.24755859375 -6119.8544921875
4970 0.1136959344148636 0.1136959344148636 -27286.435546875 4.481904029846191 4.493738651275635 4.697837829589844 4.697837829589844 580.9730224609375 0.121832937002182 0.1264324635267258 -1.721976063240316e-06 3.378580958901265e-08 -10108.7890625 -10157.06640625 -27179.73571856423 0.1925486326217651 2476.2939453125 2476.2939453125 1.63304576972223e-07 1983.643432617188 2160.6181640625 9.251783387020861 -1778.95068359375 -7459.5361328125
4980 0.1282995790243149 0.1282995790243149 -28003.421875 4.489705562591553 4.725595474243164 4.285879611968994 4.285879611968994 578.7113647460938 0.1200984641909599 0.1211364194750786 -6.510834679729349e-07 3.4026886159277e-08 -10924.4375 -10654.70703125 -27890.49872893258 0.1929507851600647 1502.9853515625 1502.9853515625 1.627039978302491e-07 1712.641357421875 1626.132446289062 9.195671685366602 -2063.5849609375 -8536.318359375
4990 0.08980453014373779 0.08980453014373779 -29062.52734375 4.714555740356445 5.280256748199463 5.054521560668945 5.054521560668945 576.7767944335938 0.1172487810254097 0.105922244489193 -1.380911202379653e-06 3.427443402787535e-08 -12076.9765625 -11474.025390625 -28957.69307058804 0.1933431923389435 1856.049560546875 1856.049560546875 1.622371001985812e-07 1691.032470703125 1353.719116210938 9.116546191134654 -1792.446044921875 -8866.4765625
5000 0.1058507785201073 0.1058507785201073 -29013.890625 4.296483993530273 5.207406044006348 4.78012228012085 4.78012228012085 575.5423583984375 0.1175347194075584 0.1055699735879898 1.547564396964241e-06 3.452910300759876e-08 -11873.275390625 -11165.5634765625 -28906.92637053254 0.1936866939067841 1510.84228515625 1510.84228515625 1.622609886453574e-07 1705.182373046875 1438.543823242188 9.085888049512999 -1762.877197265625 -8624.875
5010 0.1131056100130081 0.1131056100130081 -27235.458984375 5.098480224609375 4.952737808227539 4.422297954559326 4.422297954559326 575.1700439453125 0.1301667839288712 0.1208252161741257 1.576242322907928e-06 3.479106792260399e-08 -9712.1240234375 -9743.0849609375 -27130.29959398764 0.1940656006336212 2342.20263671875 2342.20263671875 1.628250174690038e-07 1588.465209960938 4797.14111328125 9.110525095802329 -1561.455444335938 -7475.35302734375
5020 0.1152840331196785 0.1152840331196785 -25578.154296875 5.157886505126953 4.673301219940186 4.238272666931152 4.238272666931152 575.391845703125 0.1163587868213654 0.115614652633667 1.487541728698027e-06 3.50608649851641e-08 -7958.5185546875 -8401.6357421875 -25464.40589102415 0.1944325417280197 1558.34326171875 1558.34326171875 1.636728796938769e-07 2879.67724609375 2459.9560546875 8.93705192909851 -1460.203979492188 -6060.52734375
